experiment_id,result_batch_id,config_path,dataset,backbone,arm,family,split,optimizer_seed,pair_seed,n_synch,n_self,exclude_self,lr,single_view_acc_certain,single_view_acc_final,single_view_acc_hybrid,mean_exit_tick,best_val,epoch_selection,checkpoint,checkpoint_present,status,exit_code,three_clip_acc_certain,three_clip_acc_final,three_clip_acc_hybrid,three_clip_mean_exit_tick,multiclip_n_views,single_view_drift
ucf101_resnet_pt_official1__B0_linear,ucf101_resnet_pt_official1__B0_linear#synccaps_ucf101_resnet_pt_official1_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1__B0_linear.json,ucf101,resnet,B0_linear,fine_tuning,_official1,1337,0,2048,64,False,0.001,67.35395189003437,61.88210415014539,62.12001057361882,2.986782976473698,63.07692307692307,best validation accuracy,synccaps_ucf101_resnet_pt_official1_B0_linear_seed1337.pt,True,completed,0,68.51704996034893,65.18636003172085,66.9310071371927,3.4047052603753634,3,0.0
ucf101_resnet_pt_official1__B0_linear,ucf101_resnet_pt_official1__B0_linear#synccaps_ucf101_resnet_pt_official1_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1__B0_linear.json,ucf101,resnet,B0_linear,fine_tuning,_official1,7,0,2048,64,False,0.001,68.22627544277029,63.15093840867036,63.33597673803859,2.7570711075865715,64.86153846153846,best validation accuracy,synccaps_ucf101_resnet_pt_official1_B0_linear_seed7.pt,True,completed,0,69.17790113666402,66.00581549035157,67.43325403119218,3.202749140893471,3,0.0
ucf101_resnet_pt_official1__B4_syncnorm,ucf101_resnet_pt_official1__B4_syncnorm#synccaps_ucf101_resnet_pt_official1_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,fine_tuning,_official1,42,0,2048,64,False,0.001,68.17340734866508,67.72402854877082,67.19534760771874,9.283901665344965,66.76923076923077,best validation accuracy,synccaps_ucf101_resnet_pt_official1_B4_syncnorm_seed42.pt,True,completed,0,69.68014803066349,68.3320116309807,69.52154374834787,9.804123711340207,3,0.0
ucf101_resnet_pt_official1__B4_syncnorm,ucf101_resnet_pt_official1__B4_syncnorm#synccaps_ucf101_resnet_pt_official1_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,fine_tuning,_official1,1337,0,2048,64,False,0.001,68.41131377213851,68.88712661908538,67.45968807824478,8.831086439333863,66.83076923076922,best validation accuracy,synccaps_ucf101_resnet_pt_official1_B4_syncnorm_seed1337.pt,True,completed,0,70.26169706582077,69.83875231297911,69.60084588950568,9.471054718477399,3,0.0
ucf101_resnet_pt_official1__B4_syncnorm,ucf101_resnet_pt_official1__B4_syncnorm#synccaps_ucf101_resnet_pt_official1_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,fine_tuning,_official1,7,0,2048,64,False,0.001,68.17340734866508,68.56991805445413,68.12053925455987,8.951890034364261,66.0923076923077,best validation accuracy,synccaps_ucf101_resnet_pt_official1_B4_syncnorm_seed7.pt,True,completed,0,70.68464181866244,69.7858842188739,70.3674332540312,9.498546127412107,3,0.0
ucf101_resnet_pt_official1_noval__B0_linear,ucf101_resnet_pt_official1_noval__B0_linear#synccaps_ucf101_resnet_pt_official1_noval_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1_noval__B0_linear.json,ucf101,resnet,B0_linear,fine_tuning,_official1_noval,42,0,2048,64,False,0.001,67.72402854877082,63.57388316151202,63.83822363203806,2.8260639703938675,0.0,final epoch (no validation set),synccaps_ucf101_resnet_pt_official1_noval_B0_linear_seed42.pt,True,completed,0,69.36293946603224,65.87364525508855,68.25270948982289,3.1448585778482685,3,0.0
ucf101_resnet_pt_official1_noval__B0_linear,ucf101_resnet_pt_official1_noval__B0_linear#synccaps_ucf101_resnet_pt_official1_noval_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1_noval__B0_linear.json,ucf101,resnet,B0_linear,fine_tuning,_official1_noval,1337,0,2048,64,False,0.001,69.17790113666402,65.05418979645783,63.732487443827644,2.804652392281258,0.0,final epoch (no validation set),synccaps_ucf101_resnet_pt_official1_noval_B0_linear_seed1337.pt,True,completed,0,69.99735659529473,67.27464974887656,68.17340734866508,3.142479513613534,3,0.0
ucf101_resnet_pt_official1_noval__B0_linear,ucf101_resnet_pt_official1_noval__B0_linear#synccaps_ucf101_resnet_pt_official1_noval_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1_noval__B0_linear.json,ucf101,resnet,B0_linear,fine_tuning,_official1_noval,7,0,2048,64,False,0.001,69.09859899550621,63.441712926249004,64.41977266719535,2.8974358974358974,0.0,final epoch (no validation set),synccaps_ucf101_resnet_pt_official1_noval_B0_linear_seed7.pt,True,completed,0,69.44224160719006,66.243721913825,68.25270948982289,3.1588686227861484,3,0.0
ucf101_resnet_pt_official1_noval__B4_syncnorm,ucf101_resnet_pt_official1_noval__B4_syncnorm#synccaps_ucf101_resnet_pt_official1_noval_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1_noval__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,fine_tuning,_official1_noval,42,0,2048,64,False,0.001,69.83875231297911,70.60533967750463,68.3320116309807,8.179222839016653,0.0,final epoch (no validation set),synccaps_ucf101_resnet_pt_official1_noval_B4_syncnorm_seed42.pt,True,completed,0,71.58339941845097,71.90060798308221,71.23975680676712,8.899021940259054,3,0.0
ucf101_resnet_pt_official1_noval__B4_syncnorm,ucf101_resnet_pt_official1_noval__B4_syncnorm#synccaps_ucf101_resnet_pt_official1_noval_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1_noval__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,fine_tuning,_official1_noval,1337,0,2048,64,False,0.001,69.25720327782183,70.20882897171556,68.88712661908538,8.30161247687021,0.0,final epoch (no validation set),synccaps_ucf101_resnet_pt_official1_noval_B4_syncnorm_seed1337.pt,True,completed,0,71.7948717948718,71.50409727729316,71.74200370076659,8.919904837430611,3,0.0
ucf101_resnet_pt_official1_noval__B4_syncnorm,ucf101_resnet_pt_official1_noval__B4_syncnorm#synccaps_ucf101_resnet_pt_official1_noval_B0_linear-B4_syncnorm.json,configs/fine_tuning/ucf101_resnet_pt_official1_noval__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,fine_tuning,_official1_noval,7,0,2048,64,False,0.001,70.20882897171556,70.47316944224161,68.62278614855934,8.226539783240813,0.0,final epoch (no validation set),synccaps_ucf101_resnet_pt_official1_noval_B4_syncnorm_seed7.pt,True,completed,0,72.11208035950304,71.50409727729316,71.53053132434576,8.89056304520222,3,0.0
ucf101_resnet_ptfz_official1_fc__B0_linear,ucf101_resnet_ptfz_official1_fc__B0_linear#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B0_linear.json,ucf101,resnet,B0_linear,resnet18,_official1,42,0,2048,64,False,0.001,64.63124504361618,60.692572032778216,58.97435897435898,1.4607454401268833,60.49230769230769,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear_seed42.pt,True,completed,0,66.34945810203541,63.28310864393338,64.23473433782712,1.683584456780333,3,0.0
ucf101_resnet_ptfz_official1_fc__B0_linear,ucf101_resnet_ptfz_official1_fc__B0_linear#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B0_linear.json,ucf101,resnet,B0_linear,resnet18,_official1,1337,0,2048,64,False,0.001,64.86915146708961,60.87761036214644,59.529473962463655,1.604546656093048,60.92307692307693,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear_seed1337.pt,True,completed,0,65.97938144329896,63.098070314565156,64.55194290245836,1.7694951097012952,3,0.0
ucf101_resnet_ptfz_official1_fc__B0_linear,ucf101_resnet_ptfz_official1_fc__B0_linear#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B0_linear.json,ucf101,resnet,B0_linear,resnet18,_official1,7,0,2048,64,False,0.001,64.26116838487972,60.66613798572561,59.027227068464185,1.4879725085910653,61.846153846153854,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear_seed7.pt,True,completed,0,66.2172878667724,63.07163626751255,64.15543219666931,1.7282579962992335,3,0.0
ucf101_resnet_ptfz_official1_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1,42,0,2048,64,False,0.001,70.07665873645254,70.89611419508327,70.10309278350515,11.590800951625694,67.56923076923077,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B4_syncnorm_seed42.pt,True,completed,0,72.13851440655564,71.26619085381972,71.90060798308221,11.713454929949775,3,0.0
ucf101_resnet_ptfz_official1_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1,1337,0,2048,64,False,0.001,70.49960348929422,70.97541633624108,70.68464181866244,11.642083002907745,67.87692307692308,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B4_syncnorm_seed1337.pt,True,completed,0,72.21781654771345,71.92704203013481,72.5350251123447,11.759714512291833,3,0.0
ucf101_resnet_ptfz_official1_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1,7,0,2048,64,False,0.001,69.99735659529473,70.60533967750463,70.02379064234734,11.512820512820513,68.61538461538461,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B4_syncnorm_seed7.pt,True,completed,0,71.68913560666138,71.23975680676712,71.847739888977,11.702881311128733,3,0.0
ucf101_resnet_ptfz_official1_fc__B4_gram,ucf101_resnet_ptfz_official1_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1,42,0,2048,64,False,0.001,70.31456515992599,71.02828443034629,69.99735659529473,11.56568860692572,68.12307692307692,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B4_gram_seed42.pt,True,completed,0,71.74200370076659,71.63626751255617,71.74200370076659,11.75786412899815,3,0.0
ucf101_resnet_ptfz_official1_fc__B4_gram,ucf101_resnet_ptfz_official1_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1,1337,0,2048,64,False,0.001,69.31007137192704,70.05022468939994,68.88712661908538,11.170235263018768,67.63076923076923,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B4_gram_seed1337.pt,True,completed,0,70.86968014803067,70.76394395982025,70.4203013481364,11.337298440391224,3,0.0
ucf101_resnet_ptfz_official1_fc__B4_gram,ucf101_resnet_ptfz_official1_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_fc_B0_linear-B4_syncnorm-B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1,7,0,2048,64,False,0.001,70.65820777160984,71.26619085381972,70.81681205392546,11.53634681469733,69.1076923076923,best validation accuracy,synccaps_ucf101_resnet_ptfz_official1_fc_B4_gram_seed7.pt,True,completed,0,71.92704203013481,71.8741739360296,72.11208035950304,11.734337827121331,3,0.0
ucf101_resnet_ptfz_official1_noval__B4_gram,ucf101_resnet_ptfz_official1_noval__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,42,0,2048,64,False,0.001,69.91805445413692,70.23526301876817,68.80782447792757,10.955855141422152,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_B4_gram_seed42.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval__B4_gram,ucf101_resnet_ptfz_official1_noval__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,1337,0,2048,64,False,0.001,70.05022468939994,71.00185038329369,69.36293946603224,10.810996563573884,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_B4_gram_seed1337.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval__B4_gram,ucf101_resnet_ptfz_official1_noval__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_B4_gram.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,7,0,2048,64,False,0.001,69.7858842188739,70.76394395982025,69.46867565424266,10.972508591065292,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_B4_gram_seed7.pt,True,completed,0,,,,,,
ucf101_resnet_ptfz_official1_noval_fc__B0_linear,ucf101_resnet_ptfz_official1_noval_fc__B0_linear#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B0_linear.json,ucf101,resnet,B0_linear,resnet18,_official1_noval,42,0,2048,64,False,0.001,65.79434311393074,62.49008723235527,61.40629130319852,1.4395982024848004,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear_seed42.pt,True,completed,0,67.27464974887656,63.86465767909066,65.60930478456251,1.597673803859371,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B0_linear,ucf101_resnet_ptfz_official1_noval_fc__B0_linear#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B0_linear.json,ucf101,resnet,B0_linear,resnet18,_official1_noval,1337,0,2048,64,False,0.001,65.90007930214115,61.9614062913032,60.71900607983082,1.436426116838488,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear_seed1337.pt,True,completed,0,67.32751784298176,63.91752577319587,65.18636003172085,1.6000528680941053,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B0_linear,ucf101_resnet_ptfz_official1_noval_fc__B0_linear#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B0_linear.json,ucf101,resnet,B0_linear,resnet18,_official1_noval,7,0,2048,64,False,0.001,65.47713454929949,61.37985725614592,61.37985725614592,1.4752841660058156,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear_seed7.pt,True,completed,0,67.22178165477135,63.91752577319587,65.84721120803594,1.6872852233676976,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,42,0,2048,64,False,0.001,71.8213058419244,72.66719534760772,71.8213058419244,11.096484271742003,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm_seed42.pt,True,completed,0,73.38091461802802,72.74649748876553,73.38091461802802,11.24477927570711,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,1337,0,2048,64,False,0.001,71.37192704203014,71.47766323024055,71.0547184773989,11.096219931271477,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm_seed1337.pt,True,completed,0,72.61432725350251,72.29711868887127,72.5614591593973,11.286545070050225,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm,ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_syncnorm.json,ucf101,resnet,B4_syncnorm,resnet18,_official1_noval,7,0,2048,64,False,0.001,71.50409727729316,70.86968014803067,70.92254824213587,11.12476870208829,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_syncnorm_seed7.pt,True,completed,0,72.5878932064499,71.60983346550357,72.5614591593973,11.29156753899022,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,42,0,2048,64,False,0.001,72.11208035950304,72.98440391223896,72.19138250066085,10.930478456251652,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed42.pt,True,completed,0,73.96246365318531,74.17393602960614,73.72455722971188,11.110494316679883,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,1337,0,2048,64,False,0.001,71.76843774781919,72.37642083002908,71.8741739360296,10.931007137192704,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed1337.pt,True,completed,0,73.46021675918584,73.61882104150146,73.46021675918584,11.097277293153581,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,7,0,2048,64,False,0.001,72.5350251123447,72.64076130055511,72.08564631245044,11.028813111287338,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed7.pt,True,completed,0,73.40734866508062,73.32804652392281,73.46021675918584,11.227068464181865,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,42,0,2048,64,False,0.001,70.44673539518901,71.1340206185567,69.94448850118953,10.403383558022734,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed42.pt,True,completed,0,71.66270155960878,71.97991012424002,71.58339941845097,10.637324874438276,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,1337,0,2048,64,False,0.001,71.76843774781919,72.13851440655564,70.97541633624108,10.616970658207771,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed1337.pt,True,completed,0,72.64076130055511,72.5878932064499,72.5614591593973,10.850911974623315,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch,ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B0_linear-B4_syncnorm-B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__CB_tsketch.json,ucf101,resnet,CB_tsketch,resnet18,_official1_noval,7,0,2048,64,False,0.001,70.84324610097806,71.1340206185567,70.3409992069786,10.544541369283637,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_CB_tsketch_seed7.pt,True,completed,0,72.21781654771345,72.16494845360825,72.11208035950304,10.752312979117104,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B1_sync,ucf101_resnet_ptfz_official1_noval_fc__B1_sync#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B1_sync.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B1_sync.json,ucf101,resnet,B1_sync,resnet18,_official1_noval,42,0,2048,64,False,0.001,67.72402854877082,67.72402854877082,66.56093047845624,10.673275178429817,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B1_sync_seed42.pt,True,completed,0,68.2791435368755,68.19984139571768,68.22627544277029,10.660058154903515,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B1_sync,ucf101_resnet_ptfz_official1_noval_fc__B1_sync#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B1_sync.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B1_sync.json,ucf101,resnet,B1_sync,resnet18,_official1_noval,1337,0,2048,64,False,0.001,66.53449643140364,66.50806238435104,66.13798572561458,10.78191911181602,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B1_sync_seed1337.pt,True,completed,0,67.19534760771874,67.19534760771874,66.9838752312979,10.817605075337035,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B1_sync,ucf101_resnet_ptfz_official1_noval_fc__B1_sync#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B1_sync.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B1_sync.json,ucf101,resnet,B1_sync,resnet18,_official1_noval,7,0,2048,64,False,0.001,67.80333068992863,67.75046259582342,66.53449643140364,10.6690457309014,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B1_sync_seed7.pt,True,completed,0,68.04123711340206,68.01480306634946,68.09410520750727,10.67776896642876,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle,ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B3_shuffle.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle.json,ucf101,resnet,B3_shuffle,resnet18,_official1_noval,42,0,2048,64,False,0.001,67.80333068992863,67.80333068992863,67.32751784298176,10.805709754163363,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B3_shuffle_seed42.pt,True,completed,0,68.3055775839281,68.3055775839281,68.17340734866508,10.91461802802009,3,0.02643404705260366
ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle,ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B3_shuffle.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle.json,ucf101,resnet,B3_shuffle,resnet18,_official1_noval,1337,0,2048,64,False,0.001,67.45968807824478,67.45968807824478,67.16891356066613,10.85329103885805,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B3_shuffle_seed1337.pt,True,completed,0,67.96193497224425,67.96193497224425,67.93550092519165,10.98202484800423,3,0.02643404705260366
ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle,ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B3_shuffle.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B3_shuffle.json,ucf101,resnet,B3_shuffle,resnet18,_official1_noval,7,0,2048,64,False,0.001,68.49061591329632,68.49061591329632,68.3320116309807,10.629659000793021,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B3_shuffle_seed7.pt,True,completed,0,69.46867565424266,69.46867565424266,69.12503304255881,10.770023790642348,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,19,0,2048,64,False,0.001,71.847739888977,72.79936558287073,71.55696537139836,10.907216494845361,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed19.pt,True,completed,0,73.3016124768702,73.35448057097541,73.03727200634417,11.08538197197991,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,101,0,2048,64,False,0.001,72.13851440655564,72.5614591593973,71.47766323024055,10.921490880253767,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed101.pt,True,completed,0,73.43378271213322,73.38091461802802,73.40734866508062,11.175522072429288,3,0.0
ucf101_resnet_ptfz_official1_noval_fc__B4_gram,ucf101_resnet_ptfz_official1_noval_fc__B4_gram#synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram-CB_tsketch.json,configs/resnet18/ucf101_resnet_ptfz_official1_noval_fc__B4_gram.json,ucf101,resnet,B4_gram,resnet18,_official1_noval,2026,0,2048,64,False,0.001,71.58339941845097,72.34998678297647,70.81681205392546,10.931007137192704,0.0,final epoch (no validation set),synccaps_ucf101_resnet_ptfz_official1_noval_fc_B4_gram_seed2026.pt,True,completed,0,73.32804652392281,73.09014010044937,72.72006344171292,11.143008194554586,3,0.0
